TOTAL VOTER TURNOUT: 12,240,190
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2026-08-04	9	28	0	33	INGHAM	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	605872	Pena	Robert	Orlando		2783			
2026-08-04	9	28	0	33	INGHAM	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	645467	Harrison	Rashida			9967			
2026-08-04	9	28	0	33	INGHAM	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647293	Polsdofer	Mark			9654			
2026-08-04	9	28	0	33	INGHAM	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647313	Kilvington	Ted			1469			
2026-08-04	9	28	0	33	INGHAM	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647323	DeRose	Julie	L.		5035			
2026-08-04	9	28	0	78	SHIAWASSEE	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	605872	Pena	Robert	Orlando		911			
2026-08-04	9	28	0	78	SHIAWASSEE	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	645467	Harrison	Rashida			3115			
2026-08-04	9	28	0	78	SHIAWASSEE	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647293	Polsdofer	Mark			2423			
2026-08-04	9	28	0	78	SHIAWASSEE	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647313	Kilvington	Ted			985			
2026-08-04	9	28	0	78	SHIAWASSEE	28TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647323	DeRose	Julie	L.		6571			
2026-08-04	9	29	0	41	KENT	29TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	587315	Skaggs	Phil			13113			
2026-08-04	9	29	0	41	KENT	29TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647247	Middleton	Brady	A.		13405			
2026-08-04	9	29	0	41	KENT	29TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647790	Groff-Blaszak	Abbie			19101			
2026-08-04	9	29	0	41	KENT	29TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647832	Diaz	Ivan			7865			
2026-08-04	9	30	0	41	KENT	30TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483016	Huizenga	Mark	E.		21106			
2026-08-04	9	30	0	41	KENT	30TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647131	Glanville	Carol			33214			
2026-08-04	9	30	0	41	KENT	30TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647439	Kreuzer	Rickie			6552			
2026-08-04	9	30	0	70	OTTAWA	30TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483016	Huizenga	Mark	E.		5706			
2026-08-04	9	30	0	70	OTTAWA	30TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647131	Glanville	Carol			2799			
2026-08-04	9	30	0	70	OTTAWA	30TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647439	Kreuzer	Rickie			599			
2026-08-04	9	31	0	3	ALLEGAN	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	493436	Markey	Michael	J.		712			
2026-08-04	9	31	0	3	ALLEGAN	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647219	Wetzel	John			987			
2026-08-04	9	31	0	3	ALLEGAN	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647340	Host	Keagan			510			
2026-08-04	9	31	0	3	ALLEGAN	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647835	Kleinjans	Chris			1649			
2026-08-04	9	31	0	3	ALLEGAN	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647861	Maas	Kevin	J.		1105			
2026-08-04	9	31	0	70	OTTAWA	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	493436	Markey	Michael	J.		10400			
2026-08-04	9	31	0	70	OTTAWA	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647219	Wetzel	John			15527			
2026-08-04	9	31	0	70	OTTAWA	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647340	Host	Keagan			7376			
2026-08-04	9	31	0	70	OTTAWA	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647835	Kleinjans	Chris			22516			
2026-08-04	9	31	0	70	OTTAWA	31ST DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647861	Maas	Kevin	J.		12323			
2026-08-04	9	32	0	10	BENZIE	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482945	Cole	Kim			2000			
2026-08-04	9	32	0	10	BENZIE	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482994	Riekse	Max			775			
2026-08-04	9	32	0	10	BENZIE	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647851	Amidon	Rebecca			3315			
2026-08-04	9	32	0	51	MANISTEE	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482945	Cole	Kim			2037			
2026-08-04	9	32	0	51	MANISTEE	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482994	Riekse	Max			316			
2026-08-04	9	32	0	51	MANISTEE	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647851	Amidon	Rebecca			2849			
2026-08-04	9	32	0	53	MASON	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482945	Cole	Kim			4158			
2026-08-04	9	32	0	53	MASON	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482994	Riekse	Max			367			
2026-08-04	9	32	0	53	MASON	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647851	Amidon	Rebecca			3440			
2026-08-04	9	32	0	61	MUSKEGON	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482945	Cole	Kim			9255			
2026-08-04	9	32	0	61	MUSKEGON	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482994	Riekse	Max			4490			
2026-08-04	9	32	0	61	MUSKEGON	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647851	Amidon	Rebecca			20114			
2026-08-04	9	32	0	64	OCEANA	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482945	Cole	Kim			3046			
2026-08-04	9	32	0	64	OCEANA	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	482994	Riekse	Max			505			
2026-08-04	9	32	0	64	OCEANA	32ND DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647851	Amidon	Rebecca			2553			
2026-08-04	9	33	0	34	IONIA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483013	Johnsen	Gina			3474			
2026-08-04	9	33	0	34	IONIA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	499471	Opal	Stan			3905			
2026-08-04	9	33	0	34	IONIA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576778	Norton	Thomas	J.		943			
2026-08-04	9	33	0	34	IONIA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647798	Fox	Joseph	D.		372			
2026-08-04	9	33	0	34	IONIA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647827	DeBoer	Katie			1216			
2026-08-04	9	33	0	41	KENT	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483013	Johnsen	Gina			3088			
2026-08-04	9	33	0	41	KENT	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	499471	Opal	Stan			8771			
2026-08-04	9	33	0	41	KENT	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576778	Norton	Thomas	J.		2556			
2026-08-04	9	33	0	41	KENT	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647798	Fox	Joseph	D.		1616			
2026-08-04	9	33	0	41	KENT	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647827	DeBoer	Katie			4695			
2026-08-04	9	33	0	43	LAKE	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483013	Johnsen	Gina			266			
2026-08-04	9	33	0	43	LAKE	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	499471	Opal	Stan			659			
2026-08-04	9	33	0	43	LAKE	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576778	Norton	Thomas	J.		229			
2026-08-04	9	33	0	43	LAKE	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647798	Fox	Joseph	D.		362			
2026-08-04	9	33	0	43	LAKE	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647827	DeBoer	Katie			235			
2026-08-04	9	33	0	59	MONTCALM	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483013	Johnsen	Gina			2896			
2026-08-04	9	33	0	59	MONTCALM	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	499471	Opal	Stan			4475			
2026-08-04	9	33	0	59	MONTCALM	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576778	Norton	Thomas	J.		1403			
2026-08-04	9	33	0	59	MONTCALM	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647798	Fox	Joseph	D.		860			
2026-08-04	9	33	0	59	MONTCALM	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647827	DeBoer	Katie			2522			
2026-08-04	9	33	0	61	MUSKEGON	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483013	Johnsen	Gina			282			
2026-08-04	9	33	0	61	MUSKEGON	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	499471	Opal	Stan			436			
2026-08-04	9	33	0	61	MUSKEGON	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576778	Norton	Thomas	J.		259			
2026-08-04	9	33	0	61	MUSKEGON	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647798	Fox	Joseph	D.		369			
2026-08-04	9	33	0	61	MUSKEGON	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647827	DeBoer	Katie			253			
2026-08-04	9	33	0	62	NEWAYGO	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483013	Johnsen	Gina			1802			
2026-08-04	9	33	0	62	NEWAYGO	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	499471	Opal	Stan			3849			
2026-08-04	9	33	0	62	NEWAYGO	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576778	Norton	Thomas	J.		913			
2026-08-04	9	33	0	62	NEWAYGO	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647798	Fox	Joseph	D.		4035			
2026-08-04	9	33	0	62	NEWAYGO	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647827	DeBoer	Katie			1377			
2026-08-04	9	33	0	70	OTTAWA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483013	Johnsen	Gina			96			
2026-08-04	9	33	0	70	OTTAWA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	499471	Opal	Stan			132			
2026-08-04	9	33	0	70	OTTAWA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576778	Norton	Thomas	J.		70			
2026-08-04	9	33	0	70	OTTAWA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647798	Fox	Joseph	D.		105			
2026-08-04	9	33	0	70	OTTAWA	33RD DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647827	DeBoer	Katie			136			
2026-08-04	9	34	0	9	BAY	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			396			
2026-08-04	9	34	0	9	BAY	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			347			
2026-08-04	9	34	0	9	BAY	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		71			
2026-08-04	9	34	0	18	CLARE	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			3430			
2026-08-04	9	34	0	18	CLARE	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			2481			
2026-08-04	9	34	0	18	CLARE	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		579			
2026-08-04	9	34	0	19	CLINTON	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			277			
2026-08-04	9	34	0	19	CLINTON	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			143			
2026-08-04	9	34	0	19	CLINTON	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		52			
2026-08-04	9	34	0	26	GLADWIN	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			3113			
2026-08-04	9	34	0	26	GLADWIN	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			2174			
2026-08-04	9	34	0	26	GLADWIN	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		524			
2026-08-04	9	34	0	29	GRATIOT	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			3363			
2026-08-04	9	34	0	29	GRATIOT	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			3075			
2026-08-04	9	34	0	29	GRATIOT	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		525			
2026-08-04	9	34	0	37	ISABELLA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			4771			
2026-08-04	9	34	0	37	ISABELLA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			6033			
2026-08-04	9	34	0	37	ISABELLA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		486			
2026-08-04	9	34	0	43	LAKE	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			375			
2026-08-04	9	34	0	43	LAKE	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			340			
2026-08-04	9	34	0	43	LAKE	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		191			
2026-08-04	9	34	0	54	MECOSTA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			4002			
2026-08-04	9	34	0	54	MECOSTA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			3421			
2026-08-04	9	34	0	54	MECOSTA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		834			
2026-08-04	9	34	0	56	MIDLAND	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			2522			
2026-08-04	9	34	0	56	MIDLAND	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			1836			
2026-08-04	9	34	0	56	MIDLAND	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		329			
2026-08-04	9	34	0	67	OSCEOLA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			2535			
2026-08-04	9	34	0	67	OSCEOLA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			1479			
2026-08-04	9	34	0	67	OSCEOLA	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		897			
2026-08-04	9	34	0	73	SAGINAW	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	576488	Hauck	Roger			1159			
2026-08-04	9	34	0	73	SAGINAW	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647034	Landgraf	Tyler			871			
2026-08-04	9	34	0	73	SAGINAW	34TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647781	Lange	Rhonda	L.		183			
2026-08-04	9	35	0	9	BAY	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	594550	Greene	Chedrick			13259			
2026-08-04	9	35	0	9	BAY	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647222	Tunney	Jason			8091			
2026-08-04	9	35	0	9	BAY	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647841	Twillman	Chadwick			991			
2026-08-04	9	35	0	56	MIDLAND	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	594550	Greene	Chedrick			8822			
2026-08-04	9	35	0	56	MIDLAND	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647222	Tunney	Jason			5521			
2026-08-04	9	35	0	56	MIDLAND	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647841	Twillman	Chadwick			714			
2026-08-04	9	35	0	73	SAGINAW	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	594550	Greene	Chedrick			15488			
2026-08-04	9	35	0	73	SAGINAW	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647222	Tunney	Jason			6750			
2026-08-04	9	35	0	73	SAGINAW	35TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	647841	Twillman	Chadwick			648			
2026-08-04	9	36	0	1	ALCONA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			2083			
2026-08-04	9	36	0	1	ALCONA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		1115			
2026-08-04	9	36	0	4	ALPENA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			3300			
2026-08-04	9	36	0	4	ALPENA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		2934			
2026-08-04	9	36	0	6	ARENAC	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			2130			
2026-08-04	9	36	0	6	ARENAC	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		1289			
2026-08-04	9	36	0	9	BAY	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			599			
2026-08-04	9	36	0	9	BAY	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		698			
2026-08-04	9	36	0	20	CRAWFORD	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			2094			
2026-08-04	9	36	0	20	CRAWFORD	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		1340			
2026-08-04	9	36	0	35	IOSCO	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			3498			
2026-08-04	9	36	0	35	IOSCO	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		2831			
2026-08-04	9	36	0	40	KALKASKA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			2428			
2026-08-04	9	36	0	40	KALKASKA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		1552			
2026-08-04	9	36	0	51	MANISTEE	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			706			
2026-08-04	9	36	0	51	MANISTEE	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		492			
2026-08-04	9	36	0	57	MISSAUKEE	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			2311			
2026-08-04	9	36	0	57	MISSAUKEE	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		878			
2026-08-04	9	36	0	60	MONTMORENCY	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			1762			
2026-08-04	9	36	0	60	MONTMORENCY	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		800			
2026-08-04	9	36	0	65	OGEMAW	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			3112			
2026-08-04	9	36	0	65	OGEMAW	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		1840			
2026-08-04	9	36	0	68	OSCODA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			1503			
2026-08-04	9	36	0	68	OSCODA	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		616			
2026-08-04	9	36	0	69	OTSEGO	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			3424			
2026-08-04	9	36	0	69	OTSEGO	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		2545			
2026-08-04	9	36	0	71	PRESQUE ISLE	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			1958			
2026-08-04	9	36	0	71	PRESQUE ISLE	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		1496			
2026-08-04	9	36	0	72	ROSCOMMON	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			4041			
2026-08-04	9	36	0	72	ROSCOMMON	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		2707			
2026-08-04	9	36	0	83	WEXFORD	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483064	Hoitenga	Michele			4249			
2026-08-04	9	36	0	83	WEXFORD	36TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	498971	Yonkman	Mark	W.		2789			
2026-08-04	9	37	0	5	ANTRIM	37TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483032	Damoose	John			4030			
2026-08-04	9	37	0	5	ANTRIM	37TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	488385	Gallup	Kate			2706			
2026-08-04	9	37	0	5	ANTRIM	37TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647432	Treadwell	Mitchell			755			
2026-08-04	9	37	0	15	CHARLEVOIX	37TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483032	Damoose	John			3756			
2026-08-04	9	37	0	15	CHARLEVOIX	37TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	488385	Gallup	Kate			2970			
2026-08-04	9	37	0	15	CHARLEVOIX	37TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	647432	Treadwell	Mitchell			709			
2026-08-04	9	37	0	16	CHEBOYGAN	37TH DISTRICT STATE SENATOR 4 YEAR TERM (1) POSITION	2	REPUBLICAN	483032	Damoose	John			3806			
