page	x	y	w	h	text
1	0.7687969914122387	0.3125000002527738	0.013157896686801007	0.02034883711073132	432
1	0.7424812019228902	0.3125000002320164	0.013157896686800896	0.014534883499145446	50
1	0.7161654119335322	0.31250000005680045	0.015037596997597213	0.033430233001709	20,478
1	0.6917293222393064	0.3125000002527738	0.013157896686800896	0.02034883711073132	769
1	0.6654135322530811	0.31250000011251766	0.015037596997597213	0.033430233001709	72,918
1	0.5996240582405564	0.31540697719965494	0.011278199120391186	0.030523255666096927	11,571
1	0.5714285696735104	0.3125000005669004	0.013157898058994144	0.027616278330485078	8,884
1	0.5488721797587428	0.31395348823183666	0.00939849743740162	0.013081395890977676	49
1	0.49436090118667475	0.3125000002527738	0.013157896686800896	0.02034883711073132	352
1	0.4718045093683758	0.313953488697874	0.011278199120391186	0.03197674433390307	20,860
1	0.2030075184341943	0.31686046550680147	0.005639098188002345	0.00872092988755968	---
1	0.03007518625245778	0.47093023267065703	0.013157898058994213	0.03343023300170911	Page 1
1	0.881578946144698	0.26744186050938656	0.011278197748197938	0.02325581444634328	Pıma
1	0.8195488697392935	0.2645348843851477	0.013157899431187503	0.03779069688585068	180,455
1	0.7932330804203679	0.2645348844301366	0.015037598369790461	0.03779069688585068	234,172
1	0.7669172916515773	0.2645348843667342	0.015037596997597213	0.027616278330485078	4,412
1	0.7443609010632444	0.2659883730465674	0.011278197748197938	0.026162789662679042	1,172
1	0.7161654111083411	0.2645348844301366	0.013157899431187503	0.03779069688585068	220,075
1	0.6898496224598479	0.264534884435775	0.015037596997597324	0.027616278330484967	5,904
1	0.6654135315481874	0.2645348844301366	0.015037598369790572	0.03779069688585068	646,190
1	0.5996240582718846	0.26598837255204066	0.011278199120391186	0.03197674433390296	75,255
1	0.573308268785669	0.2659883729985357	0.011278199120391186	0.03633720821804465	108,932
1	0.5488721794156944	0.2659883726050877	0.009398498123498245	0.018895348442925397	420
1	0.5225563900779719	0.26598837208262116	0.011278197062101314	0.017441860834757406	194
1	0.49436090121017096	0.26598837293755573	0.013157896686800896	0.026162789662679042	1,455
1	0.4718045093871728	0.2659883729985357	0.011278199120391186	0.03633720821804465	186,256
1	0.3345864652512078	0.2645348840755335	0.015037595625403966	0.018895348442925286	265
1	0.881578946144698	0.21802325576132442	0.011278197748197938	0.02325581444634328	Pınal
1	0.8214285695187519	0.2180232568103091	0.011278199120391186	0.03633720821804465	113,6/3
1	0.7932330811064645	0.21656976763440516	0.015037596997597213	0.03197674433390296	65,058
1	0.7669172916515773	0.21656976808766448	0.015037596997597213	0.027616278330484967	2,092
1	0.7424812019385545	0.2165697677739692	0.013157896686800896	0.018895348442925397	292
1	0.7150978968788416	0.21615542362877427	0.01654747887481023	0.03864240434434674	104,904
1	0.6898496224598479	0.2165697680416373	0.015037596997597324	0.027616278330485078	3,231
1	0.6654135315669845	0.21656976821405138	0.015037598369790461	0.03779069688585068	289,250
1	0.5977443591315305	0.21656976763440516	0.013157898058994144	0.03197674433390296	43,681
1	0.573308268766872	0.21802325614224227	0.011278199120391186	0.030523255666096927	25,440
1	0.545112780901587	0.21656976779646364	0.013157896686800896	0.018895348442925397	219
1	0.5187969915857943	0.21656976769810177	0.015037595625403966	0.014534883499145446	49
1	0.4962406002800364	0.21802325562558023	0.011278197748197882	0.024709303114149317	1,429
1	0.4718045093871728	0.21802325619311436	0.011278199120391186	0.030523255666096927	70,818
1	0.9530075088087719	0.02470930923906345	0.013157914525313341	0.178779059516059	Report Date/Time:8/5/2026 3:41:38PM
1	0.8947368410362987	0.17151162768918793	0.013157896686801007	0.024709303114149317	Santa
1	0.881578946144698	0.17005813961799887	0.011278197748197938	0.021802325778537246	Cruz
1	0.8214285702048484	0.1700581393465106	0.011278197748197938	0.024709303114149317	6,0/1
1	0.793233081119891	0.16860465131726765	0.015037596997597324	0.03197674433390307	13,629
1	0.7706766908298517	0.17005813952448168	0.011278197062101203	0.017441860834757517	159
1	0.7424812019385545	0.16860465098515887	0.013157896686800896	0.013081395890977676	23
