race_id,scope_kind,election_date,election_year,primary_party,endorsed_candidate,endorsed_candidates,unopposed_candidates,opponent_candidates,all_candidates,candidate_count,role_set,party_set,evidence_statuses,office,office_status,office_source,office_confidence,jurisdiction,jurisdiction_status,jurisdiction_source,jurisdiction_confidence,state,state_code,state_status,state_source,state_confidence,official_election_source,official_election_source_status,official_election_source_source,official_election_source_confidence,supporting_source,supporting_source_status,supporting_source_type,supporting_source_source,supporting_source_confidence,certified_opponents,certified_opponents_status,endorsing_bodies,metadata_source,source_reference,canonical_candidate_aliases,source_race_ids,merged_race_id_count,unresolved_fields
race-df353a5d05f5d7acb107,tracked_dsa_endorsed_democratic_primary,2018-05-22,2018,Democratic,Ryan Fenwick,Ryan Fenwick,,Daniel Gillette | Dave Biggers | Greg Fischer | Lawrence Williams Jr.,Daniel Gillette | Dave Biggers | Greg Fischer | Lawrence Williams Jr. | Ryan Fenwick,5,endorsed | opponent,Democratic,source_unavailable | verified,Mayor,resolution_verified,race_registry_resolutions_2017_2019.csv:42,verified,Louisville/Jefferson County Metro,resolution_verified,race_registry_resolutions_2017_2019.csv:42,verified,Kentucky,KY,resolution_verified,race_registry_resolutions_2017_2019.csv:42,verified,https://elect.ky.gov/results/2010-2019/Pages/2018primaryandgeneralelectionresults.aspx,resolution_verified,race_registry_resolutions_2017_2019.csv:42,verified,,unresolved,,,,Daniel Gillette | Dave Biggers | Greg Fischer | Lawrence Williams Jr.,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2017_2019.csv:42,d biggers | d gillette | dan gillette | daniel gillette | dav biggers | dave biggers | g fischer | gre fischer | greg fischer | l williams | law williams | lawrence williams | r fenwick | rya fenwick | ryan fenwick,race-df353a5d05f5d7acb107,1,
race-e00225d954a0fcd6d7b0,other_corpus_race,2018-06-05,2018,Nonpartisan,Geneviéve Jones-Wright,Geneviéve Jones-Wright,,Summer Stephan,Geneviéve Jones-Wright | Summer Stephan,2,endorsed | opponent,Nonpartisan,verified,District Attorney,metadata_inferred,title_url_text:377a7e71d44b5a66307be0dc | title_url_text:733ef8fd16b8809a013fbe25,high,,unresolved,,,California,CA,metadata_inferred,title_url_text:377a7e71d44b5a66307be0dc | title_url_text:733ef8fd16b8809a013fbe25,high,,unresolved,,,,unresolved,,,,Summer Stephan,corpus_candidate_set,,metadata_inferred,title_url_text:377a7e71d44b5a66307be0dc | title_url_text:733ef8fd16b8809a013fbe25,g jones | g wright | gen jones | gen wright | genevieve jones | genevieve jones wright | genevieve wright | s stephan | sum stephan | summer stephan,race-e00225d954a0fcd6d7b0,1,jurisdiction | official_election_source
race-e0d4748f07ff2fb03395,tracked_dsa_endorsed_democratic_primary,2022-07-19,2022,Democratic,Gabriel Acevero,Gabriel Acevero,,Clint Sobratti | Kirill Reznik | Lesley Lopez,Clint Sobratti | Gabriel Acevero | Kirill Reznik | Lesley Lopez,4,endorsed | opponent,Democratic,source_unavailable | verified,House of Delegates,resolution_verified,race_registry_resolutions_2021_2022.csv:109,verified,District 39,resolution_verified,race_registry_resolutions_2021_2022.csv:109,verified,Maryland,MD,resolution_verified,race_registry_resolutions_2021_2022.csv:109,verified,https://elections.maryland.gov/elections/archive/2022/primary_results/index.html,resolution_verified,race_registry_resolutions_2021_2022.csv:109,verified,,unresolved,,,,Clint Sobratti | Kirill Reznik | Lesley Lopez,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2021_2022.csv:109,c sobratti | cli sobratti | clint sobratti | g acevero | gab acevero | gabriel acevero | k reznik | kir reznik | kirill reznik | l lopez | les lopez | lesley lopez,race-e0d4748f07ff2fb03395,1,
race-e14b65c050d5e86544bd,other_corpus_race,2019-02-19,2019,Nonpartisan,Ananda Mirilli,Ananda Mirilli,,Amos Roe | TJ Mertz,Amos Roe | Ananda Mirilli | TJ Mertz,3,endorsed | opponent,Nonpartisan,source_unavailable | verified,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Amos Roe | TJ Mertz,corpus_candidate_set,,corpus_only,,a mirilli | a roe | amo roe | amos roe | ana mirilli | ananda mirilli | t mertz | tj mertz,race-e14b65c050d5e86544bd,1,office | jurisdiction | state | official_election_source
race-e166c53fb5f8e99b0379,tracked_dsa_endorsed_democratic_primary,2022-03-01,2022,Democratic,Molly Cook,Molly Cook,,John Whitmire,John Whitmire | Molly Cook,2,endorsed | opponent,Democratic,source_unavailable,State Senate,resolution_verified,race_registry_resolutions_2021_2022.csv:110,verified,District 15,resolution_verified,race_registry_resolutions_2021_2022.csv:110,verified,Texas,TX,resolution_verified,race_registry_resolutions_2021_2022.csv:110,verified,https://teamrv-mvp.sos.texas.gov/MVP/qcandidates.asp?el=20220301,resolution_verified,race_registry_resolutions_2021_2022.csv:110,verified,,unresolved,,,,John Whitmire,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2021_2022.csv:110,j whitmire | joh whitmire | john whitmire | m cook | mol cook | molly cook,race-e166c53fb5f8e99b0379,1,
race-e17ce052c9a9edfe68f6,tracked_dsa_endorsed_democratic_primary,2018-06-26,2018,Democratic,Brandy H. M. Brooks | Chris Wilhelm | Danielle Meitiv,Brandy H. M. Brooks | Chris Wilhelm | Danielle Meitiv,,"Ashwani Jain | Bill Conway | Brandy H. M. Brooks | Charles Barkley | Cherri L. Branson | Chris Wilhelm | Craig Carozza-Caviness | Danielle Meitiv | Darwin Romero | David V. Lipscomb | Evan Glass | Gabriel I. Albornoz | Graciela Rivera-Oven | Hans Riemer | Hoan Dang | Jarrett Smith | Jill Ortman Fouse | Loretta Jean Garcia | Lorna Phillips Forde | Marilyn Balcombe | Melissa McKenna | Michele Riley | Mohammad Siddique | Neil H. Greenberger | Paul S. Geller | Richard Gottfried | Ron Colbert | Rosemary O. Arkoian | Seth Grimes | Shruti Bhatnagar | Steve Solomon | Tom R. Falcinelli, Jr. | Will Jawando","Ashwani Jain | Bill Conway | Brandy H. M. Brooks | Charles Barkley | Cherri L. Branson | Chris Wilhelm | Craig Carozza-Caviness | Danielle Meitiv | Darwin Romero | David V. Lipscomb | Evan Glass | Gabriel I. Albornoz | Graciela Rivera-Oven | Hans Riemer | Hoan Dang | Jarrett Smith | Jill Ortman Fouse | Loretta Jean Garcia | Lorna Phillips Forde | Marilyn Balcombe | Melissa McKenna | Michele Riley | Mohammad Siddique | Neil H. Greenberger | Paul S. Geller | Richard Gottfried | Ron Colbert | Rosemary O. Arkoian | Seth Grimes | Shruti Bhatnagar | Steve Solomon | Tom R. Falcinelli, Jr. | Will Jawando",33,endorsed | opponent,Democratic,source_unavailable | verified,County Council At-Large,resolution_verified,race_registry_resolutions_2017_2019.csv:43,verified,Montgomery County,resolution_verified,race_registry_resolutions_2017_2019.csv:43,verified,Maryland,MD,resolution_verified,race_registry_resolutions_2017_2019.csv:43,verified,https://msa.maryland.gov/msa/mdmanual/36loc/mo/elect/primary/mo2018p.html,resolution_verified,race_registry_resolutions_2017_2019.csv:43,verified,,unresolved,,,,"Ashwani Jain | Bill Conway | Brandy H. M. Brooks | Charles Barkley | Cherri L. Branson | Chris Wilhelm | Craig Carozza-Caviness | Danielle Meitiv | Darwin Romero | David V. Lipscomb | Evan Glass | Gabriel I. Albornoz | Graciela Rivera-Oven | Hans Riemer | Hoan Dang | Jarrett Smith | Jill Ortman Fouse | Loretta Jean Garcia | Lorna Phillips Forde | Marilyn Balcombe | Melissa McKenna | Michele Riley | Mohammad Siddique | Neil H. Greenberger | Paul S. Geller | Richard Gottfried | Ron Colbert | Rosemary O. Arkoian | Seth Grimes | Shruti Bhatnagar | Steve Solomon | Tom R. Falcinelli, Jr. | Will Jawando",corpus_candidate_set,,resolution_verified,race_registry_resolutions_2017_2019.csv:43,a jain | ash jain | ashwani jain | b brooks | b conway | b m | bil conway | bill conway | bra brooks | bra m | brandy brooks | brandy h m brooks | brandy m | c barkley | c branson | c carozza | c caviness | c l | c wilhelm | cha barkley | charles barkley | che branson | che l | cherri branson | cherri l | cherri l branson | chr wilhelm | chris wilhelm | cra carozza | cra caviness | craig carozza | craig carozza caviness | craig caviness | d lipscomb | d meitiv | d romero | d v | dan meitiv | danielle meitiv | dar romero | darwin romero | dav lipscomb | dav v | david lipscomb | david v | david v lipscomb | e glass | eva glass | evan glass | g albornoz | g i | g oven | g rivera | gab albornoz | gab i | gabriel albornoz | gabriel i | gabriel i albornoz | gra oven | gra rivera | graciela oven | graciela rivera | graciela rivera oven | h dang | h riemer | han riemer | hans riemer | hoa dang | hoan dang | j fouse | j ortman | j smith | jar smith | jarrett smith | jil fouse | jil ortman | jill fouse | jill ortman | jill ortman fouse | l forde | l garcia | l jean | l phillips | lor forde | lor garcia | lor jean | lor phillips | loretta garcia | loretta jean | loretta jean garcia | lorna forde | lorna phillips | lorna phillips forde | m balcombe | m mckenna | m riley | m siddique | mar balcombe | marilyn balcombe | mel mckenna | melissa mckenna | mic riley | michele riley | moh siddique | mohammad siddique | n greenberger | n h | nei greenberger | nei h | neil greenberger | neil h | neil h greenberger | p geller | p s | pau geller | pau s | paul geller | paul s | paul s geller | r arkoian | r colbert | r gottfried | r o | ric gottfried | richard gottfried | ron colbert | ros arkoian | ros o | rosemary arkoian | rosemary o | rosemary o arkoian | s bhatnagar | s grimes | s solomon | set grimes | seth grimes | shr bhatnagar | shruti bhatnagar | ste solomon | steve solomon | t falcinelli | t r | tom falcinelli | tom r | tom r falcinelli | w jawando | wil jawando | will jawando,race-e17ce052c9a9edfe68f6,1,
race-e187caea2168121e2e21,tracked_dsa_endorsed_democratic_primary,2026-06-23,2026,Democratic,Jo Bennett,Jo Bennett,,Bill Kinne,Bill Kinne | Jo Bennett,2,endorsed | opponent,Democratic,source_unavailable | verified,County Legislature,resolution_verified,race_registry_resolutions_2025_2026.csv:71,verified,District 15 (Onondaga County),resolution_verified,race_registry_resolutions_2025_2026.csv:71,verified,New York,NY,resolution_verified,race_registry_resolutions_2025_2026.csv:71,verified,https://onondaga.gov/elections/wp-content/uploads/sites/191/2026/05/2026-Primary-Election-Candidate-List-No-Addresses.pdf,resolution_verified,race_registry_resolutions_2025_2026.csv:71,verified,,unresolved,,,,Bill Kinne,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:71,b kinne | bil kinne | bill kinne | j bennett | jo bennett,race-e187caea2168121e2e21,1,
race-e291edf93c516f46f9d3,other_corpus_race,2023-02-28,2023,Nonpartisan,Ambria Taylor,Ambria Taylor,,Anthony “Tony” Ciaravino | Nicole Lee,Ambria Taylor | Anthony “Tony” Ciaravino | Nicole Lee,3,endorsed | opponent,Nonpartisan,verified,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Anthony “Tony” Ciaravino | Nicole Lee,corpus_candidate_set,,corpus_only,,a ciaravino | a taylor | a tony | amb taylor | ambria taylor | ant ciaravino | ant tony | anthony ciaravino | anthony tony | anthony tony ciaravino | n lee | nic lee | nicole lee,race-e291edf93c516f46f9d3,1,office | jurisdiction | state | official_election_source
race-e2986338c907db53279e,other_corpus_race,2020-06-02,2020,Democratic,,,,Gregory R. Benjamin | James R. Roebuck,Gregory R. Benjamin | James R. Roebuck,2,opponent,Democratic,source_unavailable,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Gregory R. Benjamin | James R. Roebuck,corpus_candidate_set,,corpus_only,,g benjamin | g r | gre benjamin | gre r | gregory benjamin | gregory r | gregory r benjamin | j r | j roebuck | jam r | jam roebuck | james r | james r roebuck | james roebuck,race-e2986338c907db53279e,1,office | jurisdiction | state | official_election_source
race-e2b6f8d54db828efc7e2,tracked_dsa_endorsed_democratic_primary,2024-05-14,2024,Democratic,Uncommitted,Uncommitted,,Dean Phillips | Joe Biden | Marianne Williamson,Dean Phillips | Joe Biden | Marianne Williamson | Uncommitted,4,endorsed | opponent,Democratic,verified,Democratic Presidential Primary,resolution_verified,race_registry_resolutions_2023_2024.csv:67,verified,Statewide,resolution_verified,race_registry_resolutions_2023_2024.csv:67,verified,Maryland,MD,resolution_verified,race_registry_resolutions_2023_2024.csv:67,verified,https://elections.maryland.gov/elections/archive/2024/Primary_Results/gen_results_2024_1.html,resolution_verified,race_registry_resolutions_2023_2024.csv:67,verified,,unresolved,,,,Dean Phillips | Joe Biden | Marianne Williamson,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2023_2024.csv:67,d phillips | dea phillips | dean phillips | j biden | joe biden | m williamson | mar williamson | marianne williamson | uncommitted,race-e2b6f8d54db828efc7e2,1,
race-e311906b4ccb39c194bc,tracked_dsa_endorsed_democratic_primary,2026-05-19,2026,Democratic,Aprile Hearn,Aprile Hearn,,Betty Bailey | Dave Duncan | Donna Purvis | Ray Barker | Wallace Garner,Aprile Hearn | Betty Bailey | Dave Duncan | Donna Purvis | Ray Barker | Wallace Garner,6,endorsed | opponent,Democratic,source_unavailable,City Council,resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:72,high,District 5 (Louisville Metro),resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:72,high,Kentucky,KY,resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:72,high,,source_unavailable,race_registry_resolutions_2025_2026.csv:72,,,unresolved,,,,Betty Bailey | Dave Duncan | Donna Purvis | Ray Barker | Wallace Garner,corpus_candidate_set,,resolution_source_unavailable,race_registry_resolutions_2025_2026.csv:72,a hearn | apr hearn | aprile hearn | b bailey | bet bailey | betty bailey | d duncan | d purvis | dav duncan | dave duncan | don purvis | donna purvis | r barker | ray barker | w garner | wal garner | wallace garner,race-e311906b4ccb39c194bc,1,
race-e380dcac34b2bd829dd4,tracked_dsa_endorsed_democratic_primary,2026-08-04,2026,Democratic,Amy Rondel,Amy Rondel,,Patrick A. McLean,Amy Rondel | Patrick A. McLean,2,endorsed | opponent,Democratic,verified,City Council,resolution_verified,race_registry_resolutions_2025_2026.csv:73,verified,Ward 2 (Ypsilanti),resolution_verified,race_registry_resolutions_2025_2026.csv:73,verified,Michigan,MI,resolution_verified,race_registry_resolutions_2025_2026.csv:73,verified,,unresolved,,,https://amyrondel.com/,resolution_supporting,candidate_controlled,race_registry_resolutions_2025_2026.csv:73,high,Patrick A. McLean,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2025_2026.csv:73,a rondel | amy rondel | p a | p mclean | pat a | pat mclean | patrick a | patrick a mclean | patrick mclean,race-e380dcac34b2bd829dd4,1,official_election_source
race-e3c15129647db8f661a4,other_corpus_race,2020-03-03,2020,Nonpartisan,Jake Tonkel,Jake Tonkel,,Devora “Dev” Davis | Marshall Woodmansee | Ruben Navarro,Devora “Dev” Davis | Jake Tonkel | Marshall Woodmansee | Ruben Navarro,4,endorsed | opponent,Nonpartisan,verified,City Council,metadata_inferred,title_url_text:d41944c8f6838762c8b061f2,high,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Devora “Dev” Davis | Marshall Woodmansee | Ruben Navarro,corpus_candidate_set,,metadata_inferred,title_url_text:d41944c8f6838762c8b061f2,d davis | d dev | dev davis | dev dev | devora davis | devora dev | devora dev davis | j tonkel | jak tonkel | jake tonkel | m woodmansee | mar woodmansee | marshall woodmansee | r navarro | rub navarro | ruben navarro,race-e3c15129647db8f661a4,1,jurisdiction | state | official_election_source
race-e4f88f1286d62b12a1ab,tracked_dsa_endorsed_democratic_primary,2018-05-15,2018,Democratic,Kareem Kandil,Kareem Kandil,,Betsy Monroe | Jacob Pavlecic,Betsy Monroe | Jacob Pavlecic | Kareem Kandil,3,endorsed | opponent,Democratic,source_unavailable | verified,State House,resolution_verified,race_registry_resolutions_2017_2019.csv:44,verified,District 30,resolution_verified,race_registry_resolutions_2017_2019.csv:44,verified,Pennsylvania,PA,resolution_verified,race_registry_resolutions_2017_2019.csv:44,verified,https://www.electionreturns.pa.gov/api/ElectionReturn/GetOfficeData?officeId=13&methodName=GetOfficeDetails&electionid=63&electiontype=P&isactive=0,resolution_verified,race_registry_resolutions_2017_2019.csv:44,verified,,unresolved,,,,Betsy Monroe | Jacob Pavlecic,corpus_candidate_set,,resolution_verified,race_registry_resolutions_2017_2019.csv:44,b monroe | bet monroe | betsy monroe | j pavlecic | jac pavlecic | jacob pavlecic | k kandil | kar kandil | kareem kandil,race-e4f88f1286d62b12a1ab,1,
race-e587bbefb97c581e910a,other_corpus_race,2017-08-01,2017,Nonpartisan,Jon Grant,Jon Grant,,Charlene D. Strong | Hisam Goueli | Mac McGregor | Rudy Pantoja | Sara E. Nelson | Sheley Secrest | Teresa Mosqueda,Charlene D. Strong | Hisam Goueli | Jon Grant | Mac McGregor | Rudy Pantoja | Sara E. Nelson | Sheley Secrest | Teresa Mosqueda,8,endorsed | opponent,Nonpartisan,verified,,unresolved,,,,unresolved,,,,,unresolved,,,,unresolved,,,,unresolved,,,,Charlene D. Strong | Hisam Goueli | Mac McGregor | Rudy Pantoja | Sara E. Nelson | Sheley Secrest | Teresa Mosqueda,corpus_candidate_set,,corpus_only,,c d | c strong | cha d | cha strong | charlene d | charlene d strong | charlene strong | h goueli | his goueli | hisam goueli | j grant | jon grant | m mcgregor | mac mcgregor | r pantoja | rud pantoja | rudy pantoja | s e | s nelson | s secrest | sar e | sar nelson | sara e | sara e nelson | sara nelson | she secrest | sheley secrest | t mosqueda | ter mosqueda | teresa mosqueda,race-e587bbefb97c581e910a,1,office | jurisdiction | state | official_election_source
